                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    190,                  1.711,                 1.1221,                0.99326,                0.13846,                0.22793,                0.11789,                 0.0373,                 2.6206,                 2.6793,                 1.3546,              0.0096258,              0.0096258,              0.0096258
                    191,                 1.7016,                 1.1137,                 0.9903,                0.18195,                0.20743,                0.11145,                0.03453,                 2.6705,                 2.7132,                  1.389,              0.0096238,              0.0096238,              0.0096238
                    192,                 1.7023,                 1.1253,                0.99928,                0.18253,                0.17989,                0.11128,                0.03453,                 2.6367,                 2.6863,                 1.3607,              0.0096218,              0.0096218,              0.0096218
                    193,                 1.7159,                 1.1378,                0.99751,                0.17606,                 0.1579,                 0.1008,                0.03223,                 2.6473,                 2.6992,                 1.3772,              0.0096198,              0.0096198,              0.0096198
                    194,                 1.7213,                 1.1299,                0.99821,                0.19594,                0.18793,                0.10505,                0.03186,                 2.6544,                 2.5907,                 1.3568,              0.0096179,              0.0096179,              0.0096179
                    195,                 1.7362,                 1.1424,                 1.0044,                 0.1628,                0.22021,                0.11274,                0.03399,                 2.6528,                 2.6778,                 1.3439,              0.0096159,              0.0096159,              0.0096159
                    196,                 1.7095,                 1.1401,                0.99049,                0.19313,                 0.2204,                0.12039,                0.03762,                  2.621,                 2.5847,                 1.3408,              0.0096139,              0.0096139,              0.0096139
                    197,                 1.7011,                 1.1192,                0.99684,                 0.1936,                 0.2068,                0.11673,                0.03559,                 2.5853,                 2.6272,                 1.3367,              0.0096119,              0.0096119,              0.0096119
                    198,                 1.7131,                 1.1298,                0.99027,                0.17045,                 0.1784,                0.10321,                0.03182,                 2.6569,                 2.6787,                 1.3804,              0.0096099,              0.0096099,              0.0096099
                    199,                 1.7423,                 1.1289,                0.99678,                0.17123,                0.20699,                0.11014,                0.03489,                 2.6635,                 2.5614,                 1.4078,               0.009608,               0.009608,               0.009608
                    200,                 1.7152,                 1.1178,                0.99844,                0.20733,                0.17667,                0.11568,                0.03636,                 2.6499,                  2.564,                 1.3833,               0.009606,               0.009606,               0.009606
                    201,                  1.684,                 1.0931,                0.98447,                0.14713,                0.22389,                0.11905,                0.03721,                  2.627,                 2.6386,                 1.3608,               0.009604,               0.009604,               0.009604
                    202,                 1.6956,                 1.0961,                0.99581,                0.16051,                0.21015,                0.11641,                0.03678,                 2.6891,                 2.6643,                  1.388,               0.009602,               0.009602,               0.009602
                    203,                 1.6725,                 1.0878,                 0.9854,                0.16634,                0.19798,                0.11741,                0.03717,                 2.6684,                  2.692,                 1.3808,                 0.0096,                 0.0096,                 0.0096
                    204,                 1.7168,                 1.1053,                0.99879,                0.16419,                0.23683,                0.11993,                0.03534,                 2.6307,                 2.5969,                 1.3659,              0.0095981,              0.0095981,              0.0095981
                    205,                 1.7052,                 1.1064,                 1.0005,                0.17642,                0.17732,                0.10749,                0.03417,                 2.6286,                 2.6307,                 1.3614,              0.0095961,              0.0095961,              0.0095961
                    206,                  1.673,                 1.0964,                0.99798,                0.15835,                0.17145,                 0.1094,                0.03353,                 2.7049,                 2.6854,                 1.3931,              0.0095941,              0.0095941,              0.0095941
                    207,                 1.6944,                 1.1017,                0.98976,                0.17186,                0.21107,                0.11689,                0.03632,                 2.6659,                  2.602,                 1.3942,              0.0095921,              0.0095921,              0.0095921
                    208,                 1.6906,                 1.0837,                0.98809,                0.14856,                0.21701,                0.10698,                 0.0331,                  2.677,                 2.7121,                 1.4057,              0.0095901,              0.0095901,              0.0095901
                    209,                 1.6703,                  1.072,                0.99255,                0.18872,                0.19165,                0.11438,                0.03585,                 2.7168,                 2.6951,                 1.4012,              0.0095882,              0.0095882,              0.0095882
                    210,                 1.6922,                 1.0806,                0.99167,                0.19142,                0.19452,                0.11319,                0.03612,                 2.6902,                 2.6251,                 1.3773,              0.0095862,              0.0095862,              0.0095862
                    211,                 1.6622,                 1.0718,                0.98268,                0.18109,                0.18399,                 0.1073,                0.03455,                 2.6376,                  2.765,                 1.3584,              0.0095842,              0.0095842,              0.0095842
                    212,                 1.6552,                 1.0567,                0.98299,                0.17668,                0.19163,                0.12111,                0.03959,                 2.6482,                 2.6451,                 1.4025,              0.0095822,              0.0095822,              0.0095822
                    213,                 1.7036,                    1.1,                0.98103,                 0.1834,                0.20281,                0.11572,                0.03616,                 2.6846,                 2.6319,                 1.3917,              0.0095802,              0.0095802,              0.0095802
                    214,                 1.6729,                 1.0619,                0.99043,                0.19495,                0.15722,                 0.1139,                0.03551,                 2.6704,                 2.6359,                  1.388,              0.0095783,              0.0095783,              0.0095783
                    215,                 1.6387,                 1.0522,                0.97735,                0.20081,                0.16753,                0.10806,                0.03234,                 2.6897,                 2.7699,                 1.3721,              0.0095763,              0.0095763,              0.0095763
                    216,                 1.6696,                  1.078,                0.98277,                0.15463,                0.20682,                0.10406,                0.03173,                 2.6942,                 2.6767,                  1.373,              0.0095743,              0.0095743,              0.0095743
                    217,                 1.6764,                 1.0825,                0.98622,                0.19804,                0.16717,                0.10699,                0.03278,                 2.6654,                  2.801,                 1.3789,              0.0095723,              0.0095723,              0.0095723
                    218,                 1.6897,                 1.0882,                0.99111,                0.17728,                0.21567,                0.12028,                0.03708,                 2.6569,                 2.6588,                 1.3916,              0.0095703,              0.0095703,              0.0095703
                    219,                 1.6836,                 1.0954,                0.97547,                 0.2031,                0.19091,                0.11563,                0.03783,                 2.6076,                  2.726,                 1.3616,              0.0095684,              0.0095684,              0.0095684
                    220,                  1.626,                 1.0402,                 0.9796,                0.21214,                0.17344,                 0.1055,                 0.0346,                 2.6724,                 2.7233,                 1.4072,              0.0095664,              0.0095664,              0.0095664
                    221,                 1.6514,                 1.0633,                0.98181,                0.19478,                0.18137,                0.11722,                0.03694,                 2.6545,                 2.7226,                  1.405,              0.0095644,              0.0095644,              0.0095644
                    222,                 1.6554,                 1.0464,                 0.9718,                0.19392,                0.19125,                0.11247,                0.03401,                 2.6656,                 2.7673,                 1.3776,              0.0095624,              0.0095624,              0.0095624
                    223,                 1.6707,                 1.0893,                0.98679,                0.19777,                0.17534,                0.11282,                0.03393,                 2.6456,                  2.653,                   1.39,              0.0095604,              0.0095604,              0.0095604
                    224,                 1.6332,                  1.051,                0.98152,                0.16342,                0.20739,                0.10951,                0.03367,                  2.663,                 2.6886,                 1.3916,              0.0095585,              0.0095585,              0.0095585
                    225,                 1.6565,                 1.0771,                0.96734,                0.16141,                0.19178,                0.11206,                0.03528,                 2.6752,                 2.6959,                 1.4109,              0.0095565,              0.0095565,              0.0095565
                    226,                 1.6183,                 1.0271,                0.98029,                0.18163,                0.19647,                0.11483,                0.03572,                 2.6696,                 2.7038,                 1.4088,              0.0095545,              0.0095545,              0.0095545
                    227,                 1.6413,                 1.0537,                 0.9763,                0.19392,                0.19245,                0.10786,                 0.0348,                 2.6896,                 2.6351,                 1.3932,              0.0095525,              0.0095525,              0.0095525
                    228,                 1.6329,                  1.037,                0.98069,                0.18143,                0.18363,                0.11705,                0.03588,                 2.6526,                 2.6769,                 1.3617,              0.0095505,              0.0095505,              0.0095505
                    229,                 1.6554,                  1.061,                0.97669,                0.17742,                0.18817,                0.11263,                0.03476,                 2.6707,                 2.7473,                  1.369,              0.0095486,              0.0095486,              0.0095486
                    230,                 1.6416,                 1.0446,                0.97965,                0.20004,                0.16928,                0.11672,                0.03545,                  2.679,                 2.7888,                 1.3863,              0.0095466,              0.0095466,              0.0095466
                    231,                 1.6368,                 1.0529,                0.97891,                0.18666,                0.18704,                0.10829,                0.03353,                 2.7013,                  2.773,                 1.3942,              0.0095446,              0.0095446,              0.0095446
                    232,                 1.6283,                 1.0338,                0.96876,                0.17826,                0.20292,                0.10967,                0.03581,                 2.6376,                 2.6595,                 1.3835,              0.0095426,              0.0095426,              0.0095426
                    233,                 1.6443,                 1.0379,                0.97154,                0.16092,                0.20191,                0.10723,                0.03577,                 2.6598,                 2.7239,                 1.4025,              0.0095406,              0.0095406,              0.0095406
                    234,                 1.6231,                 1.0367,                0.96819,                0.21155,                0.16582,                0.10858,                0.03542,                  2.673,                 2.7015,                 1.4016,              0.0095387,              0.0095387,              0.0095387
                    235,                  1.663,                 1.0535,                0.97926,                0.15546,                0.18896,                0.10206,                0.03225,                 2.7077,                 2.6827,                 1.4146,              0.0095367,              0.0095367,              0.0095367
                    236,                 1.6454,                 1.0434,                0.97696,                0.16179,                0.18925,                0.10624,                0.03226,                 2.6794,                 2.6951,                 1.3934,              0.0095347,              0.0095347,              0.0095347
                    237,                 1.6127,                 1.0126,                0.97046,                0.18914,                 0.1883,                0.11484,                0.03466,                 2.6974,                 2.6688,                 1.4041,              0.0095327,              0.0095327,              0.0095327
                    238,                 1.6578,                 1.0705,                0.98097,                0.16941,                0.17748,                0.10159,                0.03179,                 2.7262,                 2.5744,                 1.4181,              0.0095307,              0.0095307,              0.0095307
                    239,                  1.599,                  1.006,                0.97256,                0.14971,                0.19502,                0.10979,                0.03667,                 2.6469,                 2.7284,                 1.3722,              0.0095288,              0.0095288,              0.0095288
                    240,                 1.6083,                  1.019,                0.96518,                0.16555,                0.18488,                0.11257,                0.03428,                 2.6685,                 2.7705,                 1.3929,              0.0095268,              0.0095268,              0.0095268
                    241,                 1.6317,                 1.0342,                0.97303,                0.16372,                0.20932,                0.11189,                0.03498,                 2.6752,                 2.6301,                 1.4084,              0.0095248,              0.0095248,              0.0095248
                    242,                 1.6142,                 1.0167,                0.98006,                0.19527,                 0.1904,                0.10851,                0.03426,                 2.6551,                 2.8022,                 1.3945,              0.0095228,              0.0095228,              0.0095228
                    243,                 1.5966,                 1.0125,                0.96869,                0.15119,                 0.1969,                0.10512,                0.03341,                 2.6835,                 2.8351,                 1.4013,              0.0095208,              0.0095208,              0.0095208
                    244,                  1.584,                 1.0038,                0.97082,                0.15487,                0.20147,                0.10587,                0.03114,                 2.7518,                 2.6998,                 1.4471,              0.0095189,              0.0095189,              0.0095189
                    245,                 1.6076,                 1.0219,                0.97121,                 0.1537,                0.19367,                0.10908,                0.03477,                 2.7094,                 2.6839,                  1.405,              0.0095169,              0.0095169,              0.0095169
                    246,                 1.6181,                 1.0345,                0.97174,                0.17135,                0.15844,                0.11201,                0.03472,                 2.7375,                 2.7585,                 1.4122,              0.0095149,              0.0095149,              0.0095149
                    247,                 1.6095,                 1.0139,                0.96949,                0.18864,                0.17688,                0.11556,                0.03655,                 2.7231,                 2.6489,                 1.4167,              0.0095129,              0.0095129,              0.0095129
                    248,                 1.5745,                0.99212,                 0.9622,                0.20733,                0.17156,                0.11816,                0.03802,                 2.6782,                 2.6914,                  1.401,              0.0095109,              0.0095109,              0.0095109
                    249,                 1.6417,                 1.0316,                0.97528,                0.16835,                0.21189,                0.11718,                0.03691,                 2.7314,                 2.6461,                 1.4207,               0.009509,               0.009509,               0.009509
                    250,                  1.589,                 1.0025,                0.96099,                0.18288,                0.21075,                0.11822,                0.03671,                 2.7283,                 2.6683,                 1.4189,               0.009507,               0.009507,               0.009507
                    251,                 1.6198,                 1.0223,                0.97158,                0.16568,                0.20922,                0.10458,                0.03316,                 2.7083,                  2.742,                 1.3986,               0.009505,               0.009505,               0.009505
                    252,                 1.6149,                 1.0138,                0.97462,                0.14914,                0.20362,                0.11021,                0.03364,                 2.7199,                 2.6794,                 1.4058,               0.009503,               0.009503,               0.009503
                    253,                 1.5994,                 1.0249,                0.96706,                0.18532,                0.17966,                0.11278,                0.03532,                 2.7178,                 2.7268,                 1.3994,               0.009501,               0.009501,               0.009501
                    254,                  1.603,                 1.0061,                0.96326,                 0.1561,                 0.1757,                0.11235,                0.03542,                  2.668,                 2.7043,                 1.3915,              0.0094991,              0.0094991,              0.0094991
                    255,                 1.5629,                0.98097,                0.96579,                0.15099,                0.17341,                0.10511,                0.03192,                 2.6947,                 2.7483,                 1.4021,              0.0094971,              0.0094971,              0.0094971
                    256,                 1.5849,                 0.9774,                0.97188,                0.14213,                0.17144,                0.10186,                0.03301,                 2.7201,                 2.7578,                 1.4135,              0.0094951,              0.0094951,              0.0094951
                    257,                 1.5807,                 0.9866,                0.96026,                0.14906,                0.18695,                0.10172,                0.03257,                 2.7344,                 2.8173,                 1.4387,              0.0094931,              0.0094931,              0.0094931
                    258,                 1.5914,                  1.002,                0.95891,                0.16709,                0.18549,                 0.1103,                 0.0332,                 2.7051,                 2.7607,                 1.4047,              0.0094911,              0.0094911,              0.0094911
                    259,                 1.5768,                0.99656,                0.95848,                 0.1811,                0.17311,                0.10725,                 0.0326,                 2.7197,                 2.7468,                  1.417,              0.0094892,              0.0094892,              0.0094892
                    260,                 1.5812,                0.97069,                0.96388,                0.17142,                0.18816,                 0.1026,                0.03164,                 2.6937,                 2.8187,                 1.3939,              0.0094872,              0.0094872,              0.0094872
                    261,                 1.5907,                 1.0016,                0.96758,                0.19578,                0.17404,                0.10603,                0.03347,                 2.6873,                 2.7888,                 1.4005,              0.0094852,              0.0094852,              0.0094852
                    262,                 1.5791,                0.99246,                0.95894,                0.17345,                0.17201,                0.10447,                0.03366,                 2.7299,                 2.7517,                 1.4391,              0.0094832,              0.0094832,              0.0094832
                    263,                 1.5533,                0.96039,                0.95554,                0.16158,                0.18029,                0.09905,                0.03137,                 2.7197,                 2.8158,                 1.4364,              0.0094812,              0.0094812,              0.0094812
                    264,                 1.5519,                0.96217,                0.96374,                0.16845,                0.18569,                0.10476,                0.03276,                 2.7105,                 2.8329,                 1.4394,              0.0094793,              0.0094793,              0.0094793
                    265,                  1.563,                0.97338,                0.96308,                0.16901,                0.18281,                0.11529,                0.03686,                 2.6951,                 2.7971,                 1.4244,              0.0094773,              0.0094773,              0.0094773
                    266,                 1.5913,                 1.0066,                0.96549,                0.16539,                0.18563,                0.11706,                0.03668,                 2.6999,                 2.7348,                   1.41,              0.0094753,              0.0094753,              0.0094753
                    267,                 1.5743,                 0.9893,                0.95549,                0.18613,                 0.1742,                0.11495,                0.03504,                 2.7044,                 2.7626,                 1.4072,              0.0094733,              0.0094733,              0.0094733
                    268,                 1.5839,                0.97349,                0.95546,                0.17611,                0.18347,                0.10906,                0.03379,                 2.6874,                 2.7551,                 1.3974,              0.0094713,              0.0094713,              0.0094713
                    269,                 1.5686,                 0.9645,                0.95124,                0.17647,                0.17661,                0.10987,                0.03465,                 2.7097,                 2.8308,                 1.3931,              0.0094694,              0.0094694,              0.0094694
                    270,                 1.5611,                0.97572,                0.95842,                 0.1585,                0.18896,                0.10702,                0.03373,                 2.7285,                 2.7395,                 1.4118,              0.0094674,              0.0094674,              0.0094674
                    271,                 1.5656,                0.97396,                0.95896,                0.18681,                0.18176,                0.11151,                0.03424,                 2.7087,                 2.7395,                 1.4038,              0.0094654,              0.0094654,              0.0094654
                    272,                 1.5696,                0.97629,                0.95983,                0.17606,                 0.1843,                0.10889,                0.03471,                  2.717,                 2.7317,                 1.3952,              0.0094634,              0.0094634,              0.0094634
                    273,                 1.5571,                 0.9629,                0.95958,                0.16987,                0.18759,                0.10896,                0.03456,                 2.7287,                 2.8112,                 1.3946,              0.0094614,              0.0094614,              0.0094614
                    274,                 1.5657,                 0.9745,                0.95476,                0.20102,                0.19938,                0.11206,                 0.0336,                   2.74,                 2.7718,                 1.4352,              0.0094595,              0.0094595,              0.0094595
                    275,                 1.5369,                0.95032,                0.95731,                0.22553,                0.17983,                0.11738,                0.03739,                  2.726,                 2.7421,                 1.4109,              0.0094575,              0.0094575,              0.0094575
                    276,                  1.538,                0.95326,                0.95236,                0.18563,                0.17581,                0.10707,                0.03361,                 2.7496,                 2.8044,                 1.4433,              0.0094555,              0.0094555,              0.0094555
                    277,                 1.5464,                0.93982,                0.95588,                0.18309,                0.18347,                0.10988,                 0.0334,                 2.7485,                 2.8782,                 1.4388,              0.0094535,              0.0094535,              0.0094535
                    278,                 1.5426,                0.95729,                0.95546,                 0.2196,                0.16407,                0.11797,                0.03728,                 2.7333,                  2.824,                 1.4148,              0.0094515,              0.0094515,              0.0094515
                    279,                 1.5651,                0.96843,                0.95785,                0.20739,                0.19272,                0.12055,                0.03806,                 2.7012,                 2.7471,                 1.4183,              0.0094496,              0.0094496,              0.0094496
                    280,                 1.5494,                0.95603,                0.96503,                 0.2188,                0.15739,                0.10836,                0.03516,                 2.7174,                 2.7606,                 1.4159,              0.0094476,              0.0094476,              0.0094476
                    281,                 1.5535,                0.95186,                0.96051,                0.17151,                0.17705,                0.10978,                0.03475,                  2.687,                 2.7888,                 1.3968,              0.0094456,              0.0094456,              0.0094456
                    282,                 1.5632,                0.95992,                0.96252,                0.16716,                 0.1937,                0.10952,                0.03598,                 2.6923,                 2.7703,                 1.4183,              0.0094436,              0.0094436,              0.0094436
                    283,                 1.5155,                0.95192,                 0.9517,                0.21342,                0.15082,                0.11196,                0.03444,                 2.7349,                 2.7682,                 1.4166,              0.0094416,              0.0094416,              0.0094416
                    284,                  1.532,                0.93716,                0.95218,                0.20081,                0.17866,                0.11224,                0.03515,                  2.693,                 2.7692,                 1.4132,              0.0094397,              0.0094397,              0.0094397
                    285,                 1.5078,                 0.9365,                0.95156,                0.16978,                0.18181,                0.11367,                0.03645,                 2.7272,                 2.7935,                 1.4374,              0.0094377,              0.0094377,              0.0094377
                    286,                 1.5597,                0.96082,                0.95969,                0.24397,                0.14936,                0.11305,                0.03361,                 2.7368,                 2.8593,                 1.4332,              0.0094357,              0.0094357,              0.0094357
                    287,                 1.5401,                0.95915,                0.95351,                0.17484,                0.19451,                0.10852,                0.03213,                 2.7512,                 2.7762,                 1.4381,              0.0094337,              0.0094337,              0.0094337
                    288,                 1.5197,                0.93626,                0.95633,                0.20542,                0.15473,                0.10842,                 0.0341,                 2.7256,                 2.7588,                 1.4192,              0.0094317,              0.0094317,              0.0094317
                    289,                 1.5112,                0.92641,                0.95024,                0.19632,                0.17607,                0.10871,                0.03479,                 2.7217,                  2.805,                 1.4218,              0.0094298,              0.0094298,              0.0094298
                    290,                 1.5466,                0.95516,                0.95339,                0.19109,                0.18925,                0.11147,                0.03489,                 2.7146,                 2.7852,                 1.3976,              0.0094278,              0.0094278,              0.0094278
                    291,                 1.5499,                0.96002,                0.94481,                0.17713,                0.18695,                0.10987,                0.03316,                  2.735,                 2.8317,                 1.4207,              0.0094258,              0.0094258,              0.0094258
                    292,                 1.5073,                0.93749,                0.94658,                0.16979,                0.18899,                0.10624,                 0.0321,                 2.7487,                 2.8559,                 1.4375,              0.0094238,              0.0094238,              0.0094238
                    293,                 1.5114,                0.93167,                0.94479,                0.19544,                0.17768,                 0.1116,                0.03498,                 2.7025,                 2.7496,                 1.4223,              0.0094218,              0.0094218,              0.0094218
                    294,                 1.5361,                0.94184,                0.94997,                0.16668,                 0.1688,                0.10477,                0.03436,                 2.6911,                 2.8056,                 1.4079,              0.0094199,              0.0094199,              0.0094199
                    295,                 1.5307,                0.95098,                0.94652,                0.18544,                0.15732,                0.10554,                0.03472,                 2.7378,                 2.8871,                 1.4192,              0.0094179,              0.0094179,              0.0094179
                    296,                 1.5386,                0.93501,                0.95344,                0.25056,                0.14698,                0.11296,                0.03533,                 2.7509,                 2.8556,                 1.4282,              0.0094159,              0.0094159,              0.0094159
                    297,                 1.5339,                0.94011,                0.94906,                0.20105,                 0.1805,                0.11154,                0.03494,                 2.7169,                 2.8686,                 1.4158,              0.0094139,              0.0094139,              0.0094139
                    298,                 1.5383,                0.94057,                0.95289,                0.17687,                0.18448,                 0.1088,                0.03519,                 2.7367,                  2.914,                 1.4244,              0.0094119,              0.0094119,              0.0094119
                    299,                 1.5093,                0.93794,                0.93911,                0.18418,                0.17831,                0.10786,                 0.0365,                 2.7559,                 2.8101,                 1.4313,                0.00941,                0.00941,                0.00941
                    300,                 1.5177,                0.94257,                0.94776,                0.14407,                 0.1852,                0.10439,                0.03354,                 2.7692,                 2.8322,                 1.4541,               0.009408,               0.009408,               0.009408
                    301,                 1.5309,                 0.9169,                0.94651,                0.16091,                0.17593,                0.10835,                0.03557,                 2.7149,                 2.8828,                 1.4131,               0.009406,               0.009406,               0.009406
                    302,                 1.5143,                  0.926,                0.95205,                0.15983,                0.19507,                0.11404,                0.03722,                 2.7118,                 2.8938,                  1.416,               0.009404,               0.009404,               0.009404
                    303,                 1.5582,                0.94194,                0.94892,                0.19663,                0.16964,                0.10734,                0.03415,                 2.7256,                 2.8415,                  1.419,               0.009402,               0.009402,               0.009402
                    304,                 1.4814,                0.90607,                0.93916,                0.19892,                0.16869,                  0.109,                0.03501,                 2.7127,                 2.8588,                 1.4149,              0.0094001,              0.0094001,              0.0094001
                    305,                 1.5053,                 0.9196,                0.94782,                0.17765,                0.18824,                0.10902,                0.03253,                 2.7823,                 2.8519,                 1.4359,              0.0093981,              0.0093981,              0.0093981
                    306,                  1.515,                 0.9196,                 0.9485,                0.18834,                0.16357,                0.10997,                0.03351,                  2.761,                 2.8698,                 1.4274,              0.0093961,              0.0093961,              0.0093961
                    307,                 1.5208,                0.93558,                0.94515,                0.19683,                0.15029,                0.10714,                0.03281,                 2.7388,                 2.8492,                 1.4205,              0.0093941,              0.0093941,              0.0093941
                    308,                 1.4944,                0.91584,                 0.9407,                0.21533,                0.16743,                0.11201,                0.03401,                 2.7622,                  2.904,                 1.4433,              0.0093921,              0.0093921,              0.0093921
                    309,                 1.5083,                0.91526,                0.94022,                0.20088,                0.18016,                0.10964,                0.03452,                 2.7375,                 2.8734,                  1.417,              0.0093902,              0.0093902,              0.0093902
                    310,                 1.4858,                0.90969,                0.94812,                  0.179,                0.17491,                0.10724,                0.03305,                 2.7357,                 2.8622,                 1.4058,              0.0093882,              0.0093882,              0.0093882
                    311,                 1.5487,                0.94394,                0.95046,                0.19433,                0.16726,                 0.1061,                0.03287,                 2.7407,                  2.839,                  1.424,              0.0093862,              0.0093862,              0.0093862
                    312,                 1.4919,                0.90262,                 0.9363,                0.19641,                0.18335,                0.12002,                 0.0394,                 2.7123,                 2.7635,                 1.4301,              0.0093842,              0.0093842,              0.0093842
                    313,                 1.4966,                0.92177,                0.93938,                0.15005,                0.17164,                0.10708,                0.03352,                 2.7601,                 2.8604,                  1.451,              0.0093822,              0.0093822,              0.0093822
                    314,                 1.4994,                0.90228,                0.95109,                0.21782,                 0.1603,                0.11006,                 0.0339,                 2.7716,                 2.8627,                 1.4471,              0.0093803,              0.0093803,              0.0093803
                    315,                 1.5431,                0.92948,                0.95273,                0.16562,                0.18413,                0.10491,                0.03085,                 2.7637,                 2.8426,                 1.4558,              0.0093783,              0.0093783,              0.0093783
                    316,                 1.5018,                0.90374,                0.94245,                0.18632,                0.18241,                0.10456,                0.03292,                 2.7444,                 2.8622,                 1.4499,              0.0093763,              0.0093763,              0.0093763
                    317,                 1.4995,                0.90802,                0.94567,                0.19081,                0.18664,                0.11665,                0.03607,                 2.7517,                 2.8501,                 1.4639,              0.0093743,              0.0093743,              0.0093743
                    318,                  1.507,                0.91405,                0.93943,                0.24019,                0.15448,                0.11237,                0.03433,                  2.732,                 2.8897,                 1.4377,              0.0093723,              0.0093723,              0.0093723
                    319,                 1.5319,                0.92686,                  0.941,                0.16341,                0.18999,                 0.0991,                0.02917,                 2.7287,                 2.9288,                 1.4271,              0.0093704,              0.0093704,              0.0093704
                    320,                 1.5119,                 0.9118,                0.95163,                0.15721,                0.19761,                0.10082,                0.03063,                 2.7102,                 2.9064,                 1.4192,              0.0093684,              0.0093684,              0.0093684
                    321,                 1.5289,                0.92024,                0.94851,                0.16458,                0.20868,                0.10363,                0.03039,                 2.7343,                 2.9229,                 1.4269,              0.0093664,              0.0093664,              0.0093664
                    322,                 1.4781,                0.89854,                0.93503,                0.17539,                0.15842,                 0.1001,                0.03067,                 2.7332,                 2.8871,                  1.425,              0.0093644,              0.0093644,              0.0093644
                    323,                 1.5134,                0.91642,                0.94222,                0.22558,                0.16793,                0.10682,                 0.0336,                 2.7367,                 2.9194,                 1.4151,              0.0093624,              0.0093624,              0.0093624
